시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7010132,광성고등학교,2,중식,20251106,784,문어버섯영양밥 (1.2.5.6.13.18)<br/>맑은콩나물국 (5.6.9)<br/>골뱅이채소무침 (5.6.13.17)<br/>바베큐삼겹채소볶음 (5.6.10.13.18)<br/>도시락김 <br/>배추김치 (9)<br/>쇠고기양념간장 (5.6.13.16),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1207.7 Kcal,탄수화물(g) : 95.9<br/>단백질(g) : 51.0<br/>지방(g) : 65.1<br/>비타민A(R.E) : 230.2<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 1.4<br/>비타민C(mg) : 17.2<br/>칼슘(mg) : 242.1<br/>철분(mg) : 4.1,20251113
B10,서울특별시교육청,7010132,광성고등학교,2,중식,20251107,784,마늘달걀볶음밥 (1.2.5.6.13.18)<br/>쇠고기쌀국수 (5.6.13.15.16.18)<br/>하트만두튀김 (1.5.6.10.16.18)<br/>배추김치 (9)<br/>토핑요거트아이스크림 (1.2.4.5.6.13),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",892.9 Kcal,탄수화물(g) : 127.4<br/>단백질(g) : 31.6<br/>지방(g) : 27.6<br/>비타민A(R.E) : 211.5<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 12.1<br/>칼슘(mg) : 124.6<br/>철분(mg) : 3.3,20251114
B10,서울특별시교육청,7010132,광성고등학교,3,석식,20251103,70,찹쌀밥 <br/>칼비빔면 (5.6.13)<br/>우거지된장국 (5.6)<br/>돼지고기수육 (5.6.10.13)<br/>배추겉절이 (9)<br/>쌈장 (5.6.9.13.18)<br/>매실주스. ,"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1908.8 Kcal,탄수화물(g) : 256.0<br/>단백질(g) : 81.4<br/>지방(g) : 57.6<br/>비타민A(R.E) : 813.0<br/>티아민(mg) : 2.7<br/>리보플라빈(mg) : 1.5<br/>비타민C(mg) : 30.5<br/>칼슘(mg) : 283.4<br/>철분(mg) : 7.8,20251110
B10,서울특별시교육청,7010132,광성고등학교,3,석식,20251104,70,쌀밥 <br/>쇠고기뭇국 (5.6.16)<br/>돼지고기계란장조림 (1.5.6.10.13)<br/>숙주나물무침 <br/>배추김치 (9)<br/>크리스피롤 (1.2.5.6),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",857.5 Kcal,탄수화물(g) : 93.3<br/>단백질(g) : 57.2<br/>지방(g) : 26.4<br/>비타민A(R.E) : 180.7<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 14.1<br/>칼슘(mg) : 208.4<br/>철분(mg) : 6.4,20251111
B10,서울특별시교육청,7010132,광성고등학교,3,석식,20251105,68,현미밥 <br/>소불고기우동볶음 (5.6.13.16.18)<br/>부대찌개 (1.2.5.6.9.10.12.13.15.16.18)<br/>도시락김 <br/>카레삼치구이 (2.5.6.12.13.16.18)<br/>깍두기 (9),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1415.4 Kcal,탄수화물(g) : 202.6<br/>단백질(g) : 60.6<br/>지방(g) : 35.6<br/>비타민A(R.E) : 107.1<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 33.0<br/>칼슘(mg) : 147.5<br/>철분(mg) : 4.2,20251112
B10,서울특별시교육청,7010132,광성고등학교,3,석식,20251106,71,혼합잡곡밥 (5)<br/>달걀국 (1.5.6)<br/>참치두부조림 (5.6.13)<br/>소고기우엉떡볶음 (5.6.13.16.18)<br/>깍두기 (9)<br/>파인애플 ,"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1027.4 Kcal,탄수화물(g) : 143.8<br/>단백질(g) : 48.8<br/>지방(g) : 27.5<br/>비타민A(R.E) : 95.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 25.1<br/>칼슘(mg) : 214.6<br/>철분(mg) : 5.9,20251113
B10,서울특별시교육청,7010132,광성고등학교,3,석식,20251107,69,현미밥 <br/>콩가루배춧국 (5.6.9.18)<br/>소시지야채볶음* (2.5.6.10.12.13.15.16.18)<br/>깻잎동그랑땡 (1.2.5.6.10.15.16)<br/>깍두기 (9)<br/>청포도 ,"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1048.6 Kcal,탄수화물(g) : 116.4<br/>단백질(g) : 43.4<br/>지방(g) : 45.1<br/>비타민A(R.E) : 78.0<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 51.2<br/>칼슘(mg) : 238.8<br/>철분(mg) : 5.4,20251114
B10,서울특별시교육청,7031180,광성중학교,1,조식,20251103,56,블루베리 요거트 팬케익 (1.2.5.6)<br/>빠네스프 (2.5.6.16)<br/>후렌치후라이&케찹 (5.6.12)<br/>흰우유 (2)<br/>과일 (11.12)<br/>시리얼(첵스초코&콘푸로스트) (2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1417.4 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 240.7<br/>단백질(g) : 25.3<br/>지방(g) : 39.9<br/>비타민A(R.E) : 2021.6<br/>티아민(mg) : 28.6<br/>리보플라빈(mg) : 2.9<br/>비타민C(mg) : 160.6<br/>칼슘(mg) : 1087.3<br/>철분(mg) : 10.8(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251110
B10,서울특별시교육청,7031180,광성중학교,1,조식,20251104,56,쌀밥 <br/>돼지국밥 (2.5.6.9.10)<br/>소시지야채볶음 (2.5.6.10.12.13.15.16.18)<br/>얼갈이나물무침 (5.6.13)<br/>총각김치 (9)<br/>과일 (11.12)<br/>떠먹는애플망고 (1.2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1073.7 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 146.5<br/>단백질(g) : 42.1<br/>지방(g) : 36.1<br/>비타민A(R.E) : 93.2<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 71.0<br/>칼슘(mg) : 343.6<br/>철분(mg) : 5.2(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251111
B10,서울특별시교육청,7031180,광성중학교,1,조식,20251105,56,찹쌀밥 <br/>재첩국 (18)<br/>취나물볶음 (5.6.13)<br/>불향직화불고기 (10)<br/>배추김치 (9)<br/>과일 (11.12)<br/>초코휘낭시에 (1.2.5.6),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,745.4 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 107.3<br/>단백질(g) : 41.4<br/>지방(g) : 15.9<br/>비타민A(R.E) : 66.0<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 24.8<br/>칼슘(mg) : 91.6<br/>철분(mg) : 3.3(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251112
B10,서울특별시교육청,7031180,광성중학교,1,조식,20251106,56,찹쌀밥 <br/>순살닭곰탕 (15)<br/>메추리알장조림 (1.5.6.13.15)<br/>무생채 (13)<br/>배추김치 (9)<br/>과일 (11.12),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,545.7 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 88.5<br/>단백질(g) : 27.5<br/>지방(g) : 7.5<br/>비타민A(R.E) : 208.3<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 15.9<br/>칼슘(mg) : 82.0<br/>철분(mg) : 2.4(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251113
B10,서울특별시교육청,7031180,광성중학교,1,조식,20251107,56,쌀밥 <br/>꽃게된장국 (5.6.8)<br/>망고샐러드 (1.2.5.6)<br/>치킨텐더스틱 (1.5.6.15)<br/>열무김치 (9)<br/>과일모찌떡 (4.5)<br/>머스타드 (1.5.6.13),쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>비고 : ,1479.6 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 122.8<br/>단백질(g) : 32.3<br/>지방(g) : 93.1<br/>비타민A(R.E) : 115.1<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 12.0<br/>칼슘(mg) : 206.4<br/>철분(mg) : 3.7(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251114
B10,서울특별시교육청,7031180,광성중학교,2,중식,20251103,802,채소볶음밥 (5.6.13.18)<br/>미역국 (5.6)<br/>고구마치즈롤까스 (1.2.5.6.10)<br/>깍두기 (9)<br/>돈가스소스(완) (5.6.12.13.18)<br/>시저샐러드 (1.2.4.5.6.10.13)<br/>팥찹쌀떡 <br/>감귤주스 (13),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",788.1 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 128.0<br/>단백질(g) : 26.0<br/>지방(g) : 19.9<br/>비타민A(R.E) : 121.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 29.4<br/>칼슘(mg) : 218.3<br/>철분(mg) : 2.6(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251110
B10,서울특별시교육청,7031180,광성중학교,2,중식,20251104,775,현미밥 <br/>추어탕 (5.6)<br/>시금치나물 (5.6)<br/>콩나물데침고명 (5)<br/>돼지고기고추장볶음 (5.6.10.13.18)<br/>부추쪽파김치 (9.13)<br/>무쌈 ,"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",863.8 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 110.3<br/>단백질(g) : 53.4<br/>지방(g) : 21.7<br/>비타민A(R.E) : 378.5<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 29.0<br/>칼슘(mg) : 547.7<br/>철분(mg) : 8.2(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251111
B10,서울특별시교육청,7031180,광성중학교,2,중식,20251105,784,햄마요덮밥 (1.2.5.6.10.13.15.16)<br/>매콤국물파스타 (1.5.6.8.9.12.13.16.17.18)<br/>깍두기 (9)<br/>생크림망고딸기샐러드 (2.13)<br/>마카로니샐러드. (1.5.6.13),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1121.1 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 137.4<br/>단백질(g) : 34.1<br/>지방(g) : 47.5<br/>비타민A(R.E) : 111.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 59.7<br/>칼슘(mg) : 94.7<br/>철분(mg) : 2.9(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251112
B10,서울특별시교육청,7031180,광성중학교,2,중식,20251106,784,문어버섯영양밥 (1.2.5.6.13.18)<br/>맑은콩나물국 (5.6.9)<br/>골뱅이채소무침 (5.6.13.17)<br/>바베큐삼겹채소볶음 (5.6.10.13.18)<br/>도시락김 <br/>배추김치 (9)<br/>쇠고기양념간장 (5.6.13.16),"쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 호주산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 노르웨이<br/>갈치 수산가공품 : 세내갈,모로코<br/>오징어 : 국내산 또는 원양산<br/>오징어 수산가공품 : 수입산<br/>꽃게 수산가공품 : 국내산<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>전복 : 국내산<br/>전복 수산가공품 : 수입산<br/>방어 수산가공품 : 국내산",1207.7 Kcal(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),탄수화물(g) : 95.9<br/>단백질(g) : 51.0<br/>지방(g) : 65.1<br/>비타민A(R.E) : 230.2<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 1.4<br/>비타민C(mg) : 17.2<br/>칼슘(mg) : 242.1<br/>철분(mg) : 4.1(해당 자료는 단순 참고용으로만 활용하시기 바랍니다.),20251113
